StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q4_10_TEXT,Q5,Q6,Q6_4_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_6_TEXT,Q8,ci,e
2019-08-13T00:00:00Z,2019-08-13T00:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,5,KamronMurphy@gmail.com
2019-08-15T00:00:00Z,2019-08-15T04:51:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,6,ChanningKonopelski@me.com
2019-08-16T00:00:00Z,2019-08-16T03:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Thai,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,Courier service,NA,NA,NA,12,EvalynFriesen@yahoo.com
2019-08-21T00:00:00Z,2019-08-21T01:59:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Thai,NA,Extremely satisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MissEllieLednerDVM@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T04:23:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,24,ShelbyGislasonV@gmail.com
2019-08-17T00:00:00Z,2019-08-17T02:43:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Italian,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,1,RolfJakubowski@hotmail.com
2019-08-24T00:00:00Z,2019-08-24T04:12:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,American,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,Mr.WeldonOsinskiDVM@me.com
2019-08-15T00:00:00Z,2019-08-15T08:06:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Thai,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,10,SulaBode-Goldner@yahoo.com
2019-08-13T00:00:00Z,2019-08-13T01:25:00Z,Survey Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,Other:,Thai,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,6,HalseyWolf@me.com
2019-08-18T00:00:00Z,2019-08-18T01:47:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Thai,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,NA,Food packaging,NA,NA,NA,NA,1,AlexysHickle@outlook.com
2019-08-17T00:00:00Z,2019-08-17T06:45:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Mexican,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,5,QianaLang@yahoo.com
2019-08-15T00:00:00Z,2019-08-15T04:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,Other:,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,GertieGloverDDS@hotmail.com
2019-08-18T00:00:00Z,2019-08-18T07:28:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,Food packaging,NA,NA,NA,NA,10,DoyleWeber@yahoo.com
2019-08-20T00:00:00Z,2019-08-20T03:48:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,LorenzaMorar@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T03:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Indian,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,24,HollieParisian@outlook.com
2019-08-21T00:00:00Z,2019-08-21T05:40:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,I don't want to cook,NA,NA,NA,NA,American,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,MitziConroy@hotmail.com
2019-08-22T00:00:00Z,2019-08-22T08:04:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,PricillaMillsDVM@yahoo.com
2019-08-20T00:00:00Z,2019-08-20T02:09:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,Other:,NA,NA,12,LupeJacobs@yahoo.com
2019-08-22T00:00:00Z,2019-08-22T03:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,I'm ordering for a group,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,Mr.BrandenStroman@gmail.com
2019-08-18T00:00:00Z,2019-08-18T03:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Other,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SydneyKochDDS@yahoo.com
2019-08-21T00:00:00Z,2019-08-21T07:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,NA,NA,American,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,LashundaBuckridge@hotmail.com
2019-08-17T00:00:00Z,2019-08-17T03:01:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,I want a specific meal or item,I don't have any groceries,NA,NA,Mexican,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,OmarionKlingV@gmail.com
2019-08-17T00:00:00Z,2019-08-17T00:38:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,VereMcCullough@outlook.com
2019-08-16T00:00:00Z,2019-08-16T00:56:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,NA,NA,Mexican,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,PenelopeSchulist-Jast@me.com
2019-08-17T00:00:00Z,2019-08-17T00:27:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Italian,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,12,JensenRaynor@hotmail.com
2019-08-20T00:00:00Z,2019-08-20T05:54:00Z,Survey Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Italian,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,14,GwendolynKuhic-Emmerich@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T04:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,I don't have the time to cook,Other:,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,1,BlancheSwaniawski-Pacocha@me.com
2019-08-14T00:00:00Z,2019-08-14T03:30:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Thai,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,NA,NA,Other:,NA,NA,10,JordanEmmerich@hotmail.com
2019-08-15T00:00:00Z,2019-08-15T04:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,SilverAbbott@gmail.com
2019-08-21T00:00:00Z,2019-08-21T07:37:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,NA,Other:,Pizza,NA,Neither satisfied nor dissatisfied,Phone call,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SueGorczanyMD@hotmail.com
2019-08-15T00:00:00Z,2019-08-15T07:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,I don't have any groceries,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,Dr.CoraMertzPhD@outlook.com
2019-08-23T00:00:00Z,2019-08-23T06:31:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,I don't want to cook,I want a specific meal or item,NA,NA,NA,Burgers,NA,Extremely dissatisfied,Phone call,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,10,Ms.KaronRoberts@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T02:00:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,I want a specific meal or item,NA,NA,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,HumphreyO'Conner@gmail.com
2019-08-22T00:00:00Z,2019-08-22T00:14:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,NA,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,PearlyBogisich@yahoo.com
2019-08-16T00:00:00Z,2019-08-16T07:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Neither satisfied nor dissatisfied,NA,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,5,LoniMorar@outlook.com
2019-08-17T00:00:00Z,2019-08-17T03:12:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,I want a specific meal or item,I don't have any groceries,NA,NA,Sushi,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,24,CaleighMiller@gmail.com
2019-08-13T00:00:00Z,2019-08-13T08:05:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,American,NA,Somewhat satisfied,NA,NA,Delivery time,NA,NA,NA,NA,Other:,NA,NA,5,FlemOkuneva@outlook.com
2019-08-18T00:00:00Z,2019-08-18T04:39:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,NA,NA,Mexican,NA,Extremely dissatisfied,Other:,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,LondynReichert@outlook.com
2019-08-21T00:00:00Z,2019-08-21T06:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,NA,NA,Italian,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,NA,Courier service,NA,NA,NA,6,DallinConroy@hotmail.com
2019-08-17T00:00:00Z,2019-08-17T06:18:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Italian,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,5,DominicFay-Goodwin@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T06:21:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,1,SolonHartmann@outlook.com
2019-08-20T00:00:00Z,2019-08-20T04:07:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,Italian,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,Mrs.JulianaO'Keefe@hotmail.com
2019-08-13T00:00:00Z,2019-08-13T05:39:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Italian,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,10,TheresaDietrich-Hills@yahoo.com
2019-08-15T00:00:00Z,2019-08-15T07:51:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,Other:,NA,NA,6,TaureanDuBuque@me.com
2019-08-14T00:00:00Z,2019-08-14T05:26:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,5,Dr.ButchKassulkeIV@outlook.com
2019-08-16T00:00:00Z,2019-08-16T04:50:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Thai,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,24,NormaMcClure@yahoo.com
2019-08-20T00:00:00Z,2019-08-20T06:10:00Z,Survey Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,Food temperature,Delivery price,NA,NA,Other:,NA,NA,5,Dr.KavonFeestSr.@gmail.com
2019-08-23T00:00:00Z,2019-08-23T00:16:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,Other:,Thai,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,Courier service,NA,NA,NA,5,Mr.BurniceKertzmannDVM@hotmail.com
2019-08-21T00:00:00Z,2019-08-21T01:04:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,NA,NA,Thai,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,Food temperature,Delivery price,NA,NA,NA,NA,NA,1,JoanaRogahn-Nicolas@hotmail.com
2019-08-24T00:00:00Z,2019-08-24T03:59:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Burgers,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MertonRempel@outlook.com
2019-08-16T00:00:00Z,2019-08-16T00:36:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,LeraKuhnPhD@hotmail.com
2019-08-21T00:00:00Z,2019-08-21T02:36:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Thai,NA,Extremely dissatisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,Other:,NA,NA,1,FullerKoss-Auer@gmail.com
2019-08-20T00:00:00Z,2019-08-20T07:56:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Chinese,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,Food temperature,NA,NA,NA,NA,NA,NA,1,MitchellStreich@me.com
2019-08-13T00:00:00Z,2019-08-13T03:11:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Sushi,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,NajeeO'KonII@outlook.com
2019-08-16T00:00:00Z,2019-08-16T02:11:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Other:,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,14,Mrs.AileneCarrollDVM@gmail.com
2019-08-15T00:00:00Z,2019-08-15T02:57:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,24,Ms.MaudieOrtizMD@gmail.com
2019-08-20T00:00:00Z,2019-08-20T04:00:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,6,OnetaBartoletti@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T04:19:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,I don't have any groceries,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,JamisonBerge@gmail.com
2019-08-24T00:00:00Z,2019-08-24T05:44:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,NA,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,GrettaMitchell@yahoo.com
2019-08-16T00:00:00Z,2019-08-16T01:50:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,NA,NA,Sushi,NA,Somewhat satisfied,Other:,NA,Delivery time,NA,Delivery price,NA,NA,Other:,NA,NA,1,GidgetBailey@hotmail.com
2019-08-17T00:00:00Z,2019-08-17T06:18:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,ClemmaGrant@me.com
2019-08-16T00:00:00Z,2019-08-16T06:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,Other:,NA,NA,1,YorkVeum@gmail.com
2019-08-16T00:00:00Z,2019-08-16T08:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,RandleHackett@gmail.com
2019-08-16T00:00:00Z,2019-08-16T00:19:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Other,NA,Somewhat satisfied,NA,NA,Delivery time,Food temperature,NA,Food packaging,NA,NA,NA,NA,1,Mr.TolbertBlockI@yahoo.com
2019-08-13T00:00:00Z,2019-08-13T03:19:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,NA,NA,American,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,5,JaimieSteuber@me.com
2019-08-24T00:00:00Z,2019-08-24T00:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,I don't want to cook,NA,NA,NA,NA,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AdityaBuckridge@gmail.com
2019-08-24T00:00:00Z,2019-08-24T07:40:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Extremely dissatisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mrs.DejaCruickshankDVM@gmail.com
2019-08-19T00:00:00Z,2019-08-19T07:13:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,I'm ordering for a group,NA,I want a specific meal or item,NA,NA,NA,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,ArdeliaMcClure@me.com
2019-08-17T00:00:00Z,2019-08-17T05:47:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,Food packaging,NA,NA,NA,NA,10,LalaShields@yahoo.com
2019-08-19T00:00:00Z,2019-08-19T04:42:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Pizza,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,NA,Courier service,NA,NA,NA,1,AubreeMann@outlook.com
2019-08-17T00:00:00Z,2019-08-17T04:00:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,I don't have any groceries,NA,Other:,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,Other:,NA,NA,1,ShepWisoky@hotmail.com
